date,tournament,home_team,away_team,home_score,away_score,result,neutral,goal_diff,home_elo_pre,away_elo_pre,elo_diff,home_win_pct_10g,home_gf_avg_10g,home_ga_avg_10g,home_gd_avg_10g,away_win_pct_10g,away_gf_avg_10g,away_ga_avg_10g,away_gd_avg_10g,gd_diff_10g,win_pct_diff_10g,result_class
2024-06-26,UEFA Euro,Czechia,Türkiye,1,2,-1,True,1,1816.0,1838.6,-22.59999999999991,0.2,1.0,1.2,-0.2,0.3,0.9,1.9,-1.0,0.8,-0.09999999999999998,0
2024-06-26,UEFA Euro,Ukraine,Belgium,0,0,0,True,0,1810.1,2042.4,-232.30000000000018,0.3,0.8,1.9,-1.1,0.6,1.2,0.6,0.6,-1.7000000000000002,-0.3,1
2024-06-26,UEFA Euro,Georgia,Portugal,2,0,1,True,2,1736.6,2056.4,-319.8000000000002,,,,,0.5,2.1,1.4,0.7,,,2
2024-06-26,UEFA Euro,Slovakia,Romania,1,1,0,True,0,1808.7,1797.9,10.799999999999955,0.3,0.8,1.7,-0.9,0.2,1.0,1.2,-0.2,-0.7,0.09999999999999998,1
2024-06-29,UEFA Euro,Germany,Denmark,2,0,1,True,2,2072.6,1878.5,194.0999999999999,0.4,2.0,1.4,0.6,0.3,1.4,0.9,0.5,0.09999999999999998,0.10000000000000003,2
2024-06-29,UEFA Euro,Switzerland,Italy,2,0,1,True,2,1964.9,2090.5,-125.59999999999991,0.4,1.7,1.7,0.0,0.5,1.4,1.1,0.3,-0.3,-0.09999999999999998,2
2024-06-30,UEFA Euro,Spain,Georgia,4,1,1,True,3,2121.4,1801.3,320.10000000000014,0.5,1.7,0.5,1.2,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.2,0.16666666666666669,2
2024-06-30,UEFA Euro,England,Slovakia,2,1,1,True,1,2059.6,1807.9,251.69999999999982,0.5,1.8,0.7,1.1,0.3,0.8,1.6,-0.8,1.9000000000000001,0.2,2
2024-07-01,UEFA Euro,France,Belgium,1,0,1,True,1,2169.7,2027.8,141.89999999999986,0.6,1.8,0.9,0.9,0.5,0.9,0.6,0.3,0.6000000000000001,0.09999999999999998,2
2024-07-01,UEFA Euro,Portugal,Slovenia,0,0,0,True,0,2013.3,1751.8,261.5,0.5,1.9,1.2,0.7,0.1111111111111111,0.7777777777777778,1.3333333333333333,-0.5555555555555556,1.2555555555555555,0.3888888888888889,1
2024-07-02,UEFA Euro,Austria,Türkiye,1,2,-1,True,1,1894.0,1862.0,32.0,0.4,1.2,1.3,-0.1,0.4,1.1,1.9,-0.8,0.7000000000000001,0.0,0
2024-07-02,UEFA Euro,Romania,Netherlands,0,3,-1,True,3,1798.7,2087.7,-288.9999999999998,0.16666666666666666,1.0,1.1666666666666667,-0.16666666666666666,0.4,1.8,1.5,0.3,-0.4666666666666667,-0.23333333333333336,0
2024-07-05,UEFA Euro,Spain,Germany,2,1,1,True,1,2133.4,2091.1,42.30000000000018,0.6,2.0,0.5,1.5,0.5,2.2,1.3,0.9,0.6,0.09999999999999998,2
2024-07-05,UEFA Euro,Portugal,France,0,0,0,True,0,1997.3,2185.0,-187.70000000000005,0.5,1.7,1.0,0.7,0.6,1.5,0.8,0.7,0.0,-0.09999999999999998,1
2024-07-06,UEFA Euro,Netherlands,Türkiye,2,1,1,True,1,2101.6,1889.3,212.29999999999995,0.4,1.9,1.5,0.4,0.4,1.0,1.8,-0.8,1.2000000000000002,0.0,2
2024-07-06,UEFA Euro,England,Switzerland,1,1,0,True,0,2069.1,2015.4,53.69999999999982,0.5,1.8,0.7,1.1,0.4,1.6,1.6,0.0,1.1,0.09999999999999998,1
2024-07-09,UEFA Euro,Spain,France,2,1,1,True,1,2155.3,2172.7,-17.399999999999636,0.6,1.5,0.6,0.9,0.5,1.3,0.7,0.6,0.30000000000000004,0.09999999999999998,2
2024-07-10,UEFA Euro,Netherlands,England,1,2,-1,True,1,2113.0,2065.3,47.69999999999982,0.5,2.0,1.5,0.5,0.5,1.8,0.7,1.1,-0.6000000000000001,0.0,0
2024-07-14,UEFA Euro,Spain,England,2,1,1,True,1,2181.6,2093.7,87.90000000000009,0.7,1.6,0.6,1.0,0.5,1.4,0.6,0.8,0.19999999999999996,0.19999999999999996,2
2024-10-10,Nations League,Norway,Slovenia,3,0,1,True,3,1820.0,1767.7,52.299999999999955,,,,,0.1,0.7,1.2,-0.5,,,2
2024-10-10,Nations League,Israel,France,1,4,-1,True,3,1750.0,2146.5,-396.5,,,,,0.5,1.4,0.8,0.6,,,0
2024-10-10,Nations League,Gibraltar,San Marino,1,0,1,True,1,1750.0,1750.0,0.0,,,,,,,,,,,2
2024-10-10,Nations League,Finland,Republic of Ireland,1,2,-1,True,1,1758.1,1807.2,-49.100000000000136,0.3333333333333333,0.3333333333333333,1.0,-0.6666666666666666,0.2,0.9,1.7,-0.8,0.13333333333333341,0.1333333333333333,0
2024-10-10,Nations League,Italy,Belgium,2,2,0,True,0,2056.8,2012.4,44.40000000000009,0.4,1.3,1.3,0.0,0.4,0.7,0.6,0.1,-0.1,0.0,1
2024-10-10,Nations League,England,Greece,1,2,-1,True,1,2074.9,1789.7,285.20000000000005,0.5,1.5,0.8,0.7,0.3,1.0,1.5,-0.5,1.2,0.2,0
2024-10-10,Nations League,Austria,Kazakhstan,4,0,1,True,4,1866.7,1750.0,116.70000000000005,0.4,1.3,1.3,0.0,,,,,,,2
2024-10-10,Nations League,Moldova,Andorra,2,0,1,True,2,1750.0,1750.0,0.0,,,,,,,,,,,2
2024-10-10,Nations League,Latvia,North Macedonia,0,3,-1,True,3,1750.0,1703.0,47.0,,,,,0.0,0.6666666666666666,2.6666666666666665,-2.0,,,0
2024-10-10,Nations League,Faroe Islands,Armenia,2,2,0,True,0,1750.0,1750.0,0.0,,,,,,,,,,,1
2024-10-11,Nations League,Slovakia,Sweden,2,2,0,True,0,1798.4,1929.9,-131.5,0.3,0.8,1.6,-0.8,0.5,1.1,0.9,0.2,-1.0,-0.2,1
2024-10-11,Nations League,Iceland,Wales,2,2,0,True,0,1785.8,1811.1,-25.299999999999955,0.25,1.25,1.75,-0.5,0.3,0.8,1.5,-0.7,0.19999999999999996,-0.04999999999999999,1
2024-10-11,Nations League,Hungary,Netherlands,1,1,0,True,0,1841.2,2084.6,-243.39999999999986,0.2,1.1,1.9,-0.8,0.4,1.9,1.7,0.2,-1.0,-0.2,1
2024-10-11,Nations League,Ukraine,Georgia,1,0,1,True,1,1824.7,1794.5,30.200000000000045,0.3,0.8,1.7,-0.9,0.25,1.25,2.0,-0.75,-0.15000000000000002,0.04999999999999999,2
2024-10-11,Nations League,Bosnia-Herzegovina,Germany,1,2,-1,True,1,1761.3,2069.1,-307.79999999999995,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.4,1.9,1.3,0.6,-0.6,-0.06666666666666671,0
2024-10-11,Nations League,Estonia,Azerbaijan,3,1,1,True,2,1750.0,1750.0,0.0,,,,,,,,,,,2
2024-10-11,Nations League,Türkiye,Montenegro,1,0,1,True,1,1877.9,1750.0,127.90000000000009,0.4,1.1,1.9,-0.8,,,,,,,2
2024-10-11,Nations League,Czechia,Albania,2,0,1,True,2,1792.6,1760.8,31.799999999999955,0.2,1.1,1.3,-0.2,0.16666666666666666,0.6666666666666666,1.3333333333333333,-0.6666666666666666,0.4666666666666666,0.033333333333333354,2
2024-10-12,Nations League,Lithuania,Kosovo,1,2,-1,True,1,1750.0,1750.0,0.0,,,,,,,,,,,0
2024-10-12,Nations League,Bulgaria,Luxembourg,0,0,0,True,0,1750.0,1750.0,0.0,,,,,,,,,,,1
2024-10-12,Nations League,Croatia,Scotland,2,1,1,True,1,1998.8,1717.9,280.89999999999986,0.2,1.1,1.4,-0.3,0.0,0.5,2.0,-1.5,1.2,0.2,2
2024-10-12,Nations League,Belarus,Northern Ireland,0,0,0,True,0,1750.0,1754.3,-4.2999999999999545,,,,,0.25,0.5,0.75,-0.25,,,1
2024-10-12,Nations League,Poland,Portugal,1,3,-1,True,2,1830.5,2009.7,-179.20000000000005,0.1,1.0,1.7,-0.7,0.5,1.7,0.9,0.8,-1.5,-0.4,0
2024-10-12,Nations League,Serbia,Switzerland,2,0,1,True,2,1787.6,2019.2,-231.60000000000014,0.1,0.9,1.6,-0.7,0.4,1.4,1.4,0.0,-0.7,-0.30000000000000004,2
2024-10-12,Nations League,Spain,Denmark,1,0,1,True,1,2200.4,1866.1,334.3000000000002,0.8,1.7,0.5,1.2,0.2,1.0,1.0,0.0,1.2,0.6000000000000001,2
2024-10-12,Nations League,Cyprus,Romania,0,3,-1,True,3,1750.0,1790.7,-40.700000000000045,,,,,0.14285714285714285,0.8571428571428571,1.4285714285714286,-0.5714285714285714,,,0
2024-10-13,Nations League,Faroe Islands,Latvia,1,1,0,True,0,1750.0,1733.0,17.0,,,,,,,,,,,1
2024-10-13,Nations League,Kazakhstan,Slovenia,0,1,-1,True,1,1739.9,1755.0,-15.099999999999909,,,,,0.1,0.6,1.2,-0.6,,,0
2024-10-13,Nations League,Armenia,North Macedonia,0,2,-1,True,2,1750.0,1732.7,17.299999999999955,,,,,0.25,1.25,2.0,-0.75,,,0
2024-10-13,Nations League,Finland,England,1,3,-1,True,2,1745.2,2049.7,-304.4999999999998,0.25,0.5,1.25,-0.75,0.4,1.3,1.0,0.3,-1.05,-0.15000000000000002,0
2024-10-13,Nations League,Liechtenstein,Gibraltar,0,0,0,True,0,1750.0,1765.0,-15.0,,,,,,,,,,,1
2024-10-13,Nations League,Malta,Moldova,1,0,1,True,1,1750.0,1772.5,-22.5,,,,,,,,,,,2
2024-10-13,Nations League,Austria,Norway,5,1,1,True,4,1885.7,1842.3,43.40000000000009,0.5,1.7,1.3,0.4,,,,,,,2
2024-10-13,Nations League,Greece,Republic of Ireland,2,0,1,True,2,1814.8,1820.1,-5.2999999999999545,0.3,1.0,1.5,-0.5,0.3,1.0,1.7,-0.7,0.19999999999999996,0.0,2
2024-10-14,Nations League,Belgium,France,1,2,-1,True,1,2014.3,2151.3,-137.00000000000023,0.3,0.7,0.8,-0.1,0.5,1.5,0.8,0.7,-0.7999999999999999,-0.2,0
2024-10-14,Nations League,Ukraine,Czechia,1,1,0,True,0,1838.4,1813.0,25.40000000000009,0.4,0.9,1.5,-0.6,0.3,1.1,1.1,0.0,-0.6,0.10000000000000003,1
2024-10-14,Nations League,Georgia,Albania,0,1,-1,True,1,1780.8,1747.2,33.59999999999991,0.2,1.0,1.8,-0.8,0.14285714285714285,0.5714285714285714,1.4285714285714286,-0.8571428571428571,0.05714285714285705,0.05714285714285716,0
2024-10-14,Nations League,Azerbaijan,Slovakia,1,3,-1,True,2,1735.0,1803.8,-68.79999999999995,,,,,0.2,0.8,1.7,-0.9,,,0
2024-10-14,Nations League,Bosnia-Herzegovina,Hungary,0,2,-1,True,2,1757.0,1850.3,-93.29999999999995,0.25,1.25,1.5,-0.25,0.1,1.0,2.0,-1.0,0.75,0.15,0
2024-10-14,Nations League,Germany,Netherlands,1,0,1,True,1,2073.5,2075.5,-2.0,0.5,1.9,1.2,0.7,0.3,1.7,1.7,0.0,0.7,0.2,2
2024-10-14,Nations League,Iceland,Türkiye,2,4,-1,True,2,1786.9,1887.6,-100.69999999999982,0.2222222222222222,1.3333333333333333,1.7777777777777777,-0.4444444444444444,0.5,1.2,1.6,-0.4,-0.0444444444444444,-0.2777777777777778,0
2024-10-14,Nations League,Italy,Israel,4,1,1,True,3,2054.9,1747.2,307.70000000000005,0.3,1.3,1.4,-0.1,,,,,,,2
2024-10-14,Nations League,Estonia,Sweden,0,3,-1,True,3,1772.5,1924.5,-152.0,,,,,0.5,1.3,1.0,0.3,,,0
2024-10-14,Nations League,Wales,Montenegro,1,0,1,True,1,1810.0,1740.3,69.70000000000005,0.2,0.9,1.7,-0.8,,,,,,,2
2024-10-15,Nations League,Kosovo,Cyprus,3,0,1,True,3,1765.0,1736.7,28.299999999999955,,,,,,,,,,,2
2024-10-15,Nations League,Belarus,Luxembourg,1,1,0,True,0,1750.2,1750.0,0.20000000000004547,,,,,,,,,,,1
2024-10-15,Nations League,Spain,Serbia,3,0,1,True,3,2204.2,1823.2,380.9999999999998,0.9,1.8,0.5,1.3,0.2,1.0,1.4,-0.4,1.7000000000000002,0.7,2
2024-10-15,Nations League,Lithuania,Romania,1,2,-1,True,1,1735.0,1813.9,-78.90000000000009,,,,,0.25,1.125,1.25,-0.125,,,0
2024-10-15,Nations League,Scotland,Portugal,0,0,0,True,0,1713.0,2021.5,-308.5,0.0,0.5714285714285714,2.0,-1.4285714285714286,0.5,1.7,0.8,0.9,-2.3285714285714287,-0.5,1
2024-10-15,Nations League,Poland,Croatia,3,3,0,True,0,1822.6,2003.8,-181.20000000000005,0.1,1.0,1.8,-0.8,0.3,1.3,1.5,-0.2,-0.6000000000000001,-0.19999999999999998,1
2024-10-15,Nations League,Northern Ireland,Bulgaria,5,0,1,True,5,1754.1,1750.0,4.099999999999909,0.2,0.4,0.6,-0.2,,,,,,,2
2024-10-15,Nations League,Switzerland,Denmark,2,2,0,True,0,1995.4,1862.3,133.10000000000014,0.4,1.3,1.5,-0.2,0.1,0.6,1.1,-0.5,0.3,0.30000000000000004,1
