season,week,team,off_epa_per_play,off_pass_epa_per_play,off_rush_epa_per_play,def_epa_per_play,opponent,off_epa_oadj_per_play,def_epa_oadj_per_play,off_epa_per_play_4w,def_epa_per_play_4w,off_pass_epa_per_play_4w,off_rush_epa_per_play_4w,off_epa_oadj_per_play_4w,def_epa_oadj_per_play_4w,off_epa_per_play_8w,def_epa_per_play_8w,off_pass_epa_per_play_8w,off_rush_epa_per_play_8w,off_epa_oadj_per_play_8w,def_epa_oadj_per_play_8w
2024,2,ATL,0.15921898374978638,0.2628339471085147,0.018302633581915872,0.08477370039434334,PHI,0.0,0.0,-0.14428938630846644,0.004294818365500882,-0.059634101746007764,-0.25702176675808175,0.0,0.0,-0.12314089955160629,-0.07164865386142129,-0.012586775677209096,-0.2359771139444783,0.0,0.0
2024,3,ATL,-0.0349789841191306,0.17141856652782714,-0.3445753100895672,0.10633401802064991,KC,0.0,0.0,-0.13720204399139968,0.07187470996076646,-0.054904784546379454,-0.252029027757393,0.0,0.0,-0.10961973083088575,-0.05234768073636848,0.014829651305453558,-0.24068241624367195,0.0,0.0
2024,4,ATL,-0.029200369225379202,-0.07535810746387112,0.08619397637085058,0.0479383334989444,NO,0.0,0.0,-0.12776368759753448,0.073034372243885,0.009226523267797576,-0.32602220218535327,0.0,0.0,-0.08932501612745417,0.0029260316959748497,0.04725039792852336,-0.24581574690211436,0.0,0.0
2024,5,ATL,0.19906477513052448,0.33810580156206843,-0.2528185607719934,0.1338729736615207,TB,0.0,0.0,-0.05617317916342933,0.029588526523403283,0.010428211357076597,-0.14083999182149812,0.0,0.0,-0.09481434155224153,0.011789026032471572,0.034566109923358165,-0.23408967374709727,0.0,0.0
2024,6,ATL,0.3062598895183346,0.2900411717235685,0.3206250395651275,-0.08656442339020212,CAR,0.0,0.0,0.07352610138395027,0.09322975639386458,0.1742500519336348,-0.12322431522719854,0.0,0.0,-0.0353816424622581,0.048762287379682745,0.057307975093813496,-0.19012304099264016,0.0,0.0
2024,7,ATL,-0.09490624745130659,-0.19445657912954126,0.03675709444571346,0.1777408806785498,SEA,0.0,0.0,0.11028632782608733,0.05039522544772822,0.18105185808739824,-0.04764371373139563,0.0,0.0,-0.01345785808265619,0.061134967704247346,0.06307353677050938,-0.14983637074439432,0.0,0.0
2024,8,ATL,0.2430391345756168,0.5151637751725732,-0.06661993920712675,0.04992219724931552,TB,0.0,0.0,0.09530451199304332,0.06824694111220318,0.08958307167305612,0.04768938740242454,0.0,0.0,-0.016229587802245593,0.0706406566780441,0.04940479747042684,-0.13916640739146433,0.0,0.0
2024,9,ATL,0.0799765648391775,0.27608637147124304,-0.10912932012745712,-0.03044059991055785,DAL,0.0,0.0,0.16336438794329233,0.06874290704979596,0.2372135423321672,0.009485908507930206,0.0,0.0,0.05359560438993148,0.04916571678659964,0.12382087684462188,-0.06567704165678394,0.0,0.0
2024,10,ATL,0.09448176691362632,0.03448335316583004,0.17212677294018625,-0.020863811885609887,NO,0.0,0.0,0.1335923353704556,0.027664513656776323,0.22170868480946085,0.045408218669064276,0.0,0.0,0.10355921837720292,0.06044713502532046,0.19797936837154778,-0.03890804827906712,0.0,0.0
2024,11,ATL,-0.25239499777972013,-0.09929905731404078,-0.50291562763265,0.3255194262968433,DEN,0.0,0.0,0.08064780471927853,0.04408966653292438,0.15781923017002622,0.008283652012828963,0.0,0.0,0.09546706627268291,0.04724244599032631,0.16943554412871223,-0.01968003085928332,0.0,0.0
