player_name,team,season,week,completions,attempts,passing_yards,passing_tds,interceptions,passing_epa,qb_epa_per_att,qb_comp_pct,qb_ypa,qb_td_int_ratio,qb_epa_per_att_4w,qb_comp_pct_4w,qb_ypa_4w,qb_td_int_ratio_4w,qb_epa_per_att_8w,qb_comp_pct_8w,qb_ypa_8w,qb_td_int_ratio_8w
A.O'Connell,LV,2023,9,16,25,209.0,0,0.0,7.603049,0.30412195205688475,0.64,8.36,1.0,-0.34086698480132505,0.5883703829772379,6.026140945747801,0.7083333333333334,-0.17941214881780781,0.6301409024443299,6.621425659354086,0.78125
A.O'Connell,LV,2023,10,16,27,153.0,1,1.0,-9.807395,-0.36323685116238064,0.5925925925925926,5.666666666666667,1.0,-0.25897485584923713,0.5709510281385282,6.438721590909091,0.7083333333333333,-0.2043107765391542,0.6139870562904837,6.704887197815625,0.71875
A.O'Connell,LV,2023,11,24,41,271.0,1,3.0,-9.576633,-0.23357642569193027,0.5853658536585366,6.609756097560975,0.5,-0.4080830032295651,0.5600082671957671,6.014479166666667,0.7083333333333333,-0.2392617440033363,0.6047277970312244,6.449678864482292,0.7604166666666666
A.O'Connell,LV,2023,12,23,33,248.0,1,0.0,4.3252487,0.13106814297762784,0.696969696969697,7.515151515151516,2.0,-0.36075030134299263,0.5735372306104013,6.659105691056911,0.75,-0.24473017729253643,0.598353074193087,6.3554438312228685,0.7291666666666666
A.O'Connell,LV,2023,14,21,32,171.0,0,1.0,-19.20355,-0.6001109480857849,0.65625,5.34375,0.5,-0.04040579545494958,0.6287320358052065,7.0378935698447895,1.125,-0.19063639012813732,0.6085512093912222,6.532017257796295,0.9166666666666666
A.O'Connell,LV,2023,15,20,34,248.0,4,0.0,10.630083,0.312649502473719,0.5882352941176471,7.294117647058823,5.0,-0.266464020490617,0.6327945358052065,6.28383106984479,1.0,-0.2627194381699271,0.6018727819718673,6.36127633037694,0.8541666666666666
A.O'Connell,LV,2023,16,9,21,62.0,0,0.0,-12.968937,-0.6175684247698102,0.42857142857142855,2.9523809523809526,1.0,-0.09749243208159207,0.6317052111864702,6.690693814942828,2.0,-0.2527877176555786,0.5958567391911187,6.3525864908047485,1.3541666666666665
A.O'Connell,LV,2023,17,30,47,299.0,2,0.0,8.476912,0.1803598201021235,0.6382978723404256,6.361702127659575,3.0,-0.19349043185106207,0.5925066049146931,5.776350028647823,2.125,-0.2771203665970273,0.5830219177625473,6.217727859852367,1.4375
A.O'Connell,LV,2023,18,20,31,244.0,2,0.0,11.441886,0.36909309510261784,0.6451612903225806,7.870967741935484,3.0,-0.18116751256993815,0.5778386487573753,5.487987681774838,2.375,-0.11078665401244386,0.6032853422812909,6.262940625809814,1.75
G.Minshew,LV,2024,1,25,33,257.0,1,1.0,-1.2427046,-0.03765771605751731,0.7575757575757576,7.787878787878788,1.0,0.06113349822716255,0.5750664713380205,6.119792117258708,3.0,-0.10266526113172722,0.6039305035716135,6.201811593551748,2.0
