date,home_team,away_team,home_score,away_score
2021-05-31,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,81,106
2021-05-31,WASHINGTON WIZARDS,PHILADELPHIA 76ERS,122,114
2021-06-01,MEMPHIS GRIZZLIES,UTAH JAZZ,113,120
2021-06-01,BROOKLYN NETS,BOSTON CELTICS,123,109
2021-06-02,DENVER NUGGETS,PORTLAND TRAIL BLAZERS,147,140
2021-06-02,PHOENIX SUNS,LOS ANGELES LAKERS,115,85
2021-06-02,PHILADELPHIA 76ERS,WASHINGTON WIZARDS,129,112
2021-06-02,NEW YORK KNICKS,ATLANTA HAWKS,89,103
2021-06-03,UTAH JAZZ,MEMPHIS GRIZZLIES,126,110
2021-06-03,LOS ANGELES CLIPPERS,DALLAS MAVERICKS,100,105
2021-06-04,PORTLAND TRAIL BLAZERS,DENVER NUGGETS,115,126
2021-06-04,LOS ANGELES LAKERS,PHOENIX SUNS,100,113
2021-06-05,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,97,104
2021-06-05,BROOKLYN NETS,MILWAUKEE BUCKS,115,107
2021-06-06,PHILADELPHIA 76ERS,ATLANTA HAWKS,124,128
2021-06-06,LOS ANGELES CLIPPERS,DALLAS MAVERICKS,126,111
2021-06-07,BROOKLYN NETS,MILWAUKEE BUCKS,125,86
2021-06-08,PHOENIX SUNS,DENVER NUGGETS,122,105
2021-06-08,PHILADELPHIA 76ERS,ATLANTA HAWKS,118,102
2021-06-09,UTAH JAZZ,LOS ANGELES CLIPPERS,112,109
2021-06-10,PHOENIX SUNS,DENVER NUGGETS,123,98
2021-06-10,MILWAUKEE BUCKS,BROOKLYN NETS,86,83
2021-06-11,UTAH JAZZ,LOS ANGELES CLIPPERS,117,111
2021-06-11,ATLANTA HAWKS,PHILADELPHIA 76ERS,111,127
2021-06-12,DENVER NUGGETS,PHOENIX SUNS,102,116
2021-06-13,LOS ANGELES CLIPPERS,UTAH JAZZ,132,106
2021-06-13,MILWAUKEE BUCKS,BROOKLYN NETS,107,96
2021-06-14,DENVER NUGGETS,PHOENIX SUNS,118,125
2021-06-14,ATLANTA HAWKS,PHILADELPHIA 76ERS,103,100
2021-06-15,LOS ANGELES CLIPPERS,UTAH JAZZ,118,104
2021-06-16,BROOKLYN NETS,MILWAUKEE BUCKS,114,108
2021-06-16,PHILADELPHIA 76ERS,ATLANTA HAWKS,106,109
2021-06-17,UTAH JAZZ,LOS ANGELES CLIPPERS,111,119
2021-06-18,MILWAUKEE BUCKS,BROOKLYN NETS,104,89
2021-06-18,ATLANTA HAWKS,PHILADELPHIA 76ERS,99,104
2021-06-19,LOS ANGELES CLIPPERS,UTAH JAZZ,131,119
2021-06-20,BROOKLYN NETS,MILWAUKEE BUCKS,111,115
2021-06-20,PHOENIX SUNS,LOS ANGELES CLIPPERS,120,114
2021-06-21,PHILADELPHIA 76ERS,ATLANTA HAWKS,96,103
2021-06-23,PHOENIX SUNS,LOS ANGELES CLIPPERS,104,103
2021-06-24,MILWAUKEE BUCKS,ATLANTA HAWKS,113,116
2021-06-25,LOS ANGELES CLIPPERS,PHOENIX SUNS,106,92
2021-06-26,MILWAUKEE BUCKS,ATLANTA HAWKS,125,91
2021-06-27,LOS ANGELES CLIPPERS,PHOENIX SUNS,80,84
2021-06-28,ATLANTA HAWKS,MILWAUKEE BUCKS,102,113
2021-06-29,PHOENIX SUNS,LOS ANGELES CLIPPERS,102,116
2021-06-30,ATLANTA HAWKS,MILWAUKEE BUCKS,110,88
2021-07-01,LOS ANGELES CLIPPERS,PHOENIX SUNS,103,130
2021-07-02,MILWAUKEE BUCKS,ATLANTA HAWKS,123,112
2021-07-04,ATLANTA HAWKS,MILWAUKEE BUCKS,107,118
2021-07-07,PHOENIX SUNS,MILWAUKEE BUCKS,118,105
2021-07-09,PHOENIX SUNS,MILWAUKEE BUCKS,118,108
2021-07-12,MILWAUKEE BUCKS,PHOENIX SUNS,120,100
2021-07-15,MILWAUKEE BUCKS,PHOENIX SUNS,109,103
2021-07-18,PHOENIX SUNS,MILWAUKEE BUCKS,119,123
2021-07-21,MILWAUKEE BUCKS,PHOENIX SUNS,105,98
