date,home_team,away_team,home_score,away_score
2020-09-08,MILWAUKEE BUCKS,MIAMI HEAT,94,103
2020-09-09,HOUSTON ROCKETS,LOS ANGELES LAKERS,102,112
2020-09-09,BOSTON CELTICS,TORONTO RAPTORS,122,125
2020-09-10,DENVER NUGGETS,LOS ANGELES CLIPPERS,85,96
2020-09-10,HOUSTON ROCKETS,LOS ANGELES LAKERS,100,110
2020-09-11,LOS ANGELES CLIPPERS,DENVER NUGGETS,105,111
2020-09-12,TORONTO RAPTORS,BOSTON CELTICS,87,92
2020-09-13,LOS ANGELES LAKERS,HOUSTON ROCKETS,119,96
2020-09-13,DENVER NUGGETS,LOS ANGELES CLIPPERS,111,98
2020-09-15,BOSTON CELTICS,MIAMI HEAT,114,117
2020-09-16,LOS ANGELES CLIPPERS,DENVER NUGGETS,89,104
2020-09-17,BOSTON CELTICS,MIAMI HEAT,101,106
2020-09-19,LOS ANGELES LAKERS,DENVER NUGGETS,126,114
2020-09-20,MIAMI HEAT,BOSTON CELTICS,106,117
2020-09-20,LOS ANGELES LAKERS,DENVER NUGGETS,105,103
2020-09-23,DENVER NUGGETS,LOS ANGELES LAKERS,114,106
2020-09-24,MIAMI HEAT,BOSTON CELTICS,112,109
2020-09-25,DENVER NUGGETS,LOS ANGELES LAKERS,108,114
2020-09-26,BOSTON CELTICS,MIAMI HEAT,121,108
2020-09-27,LOS ANGELES LAKERS,DENVER NUGGETS,117,107
2020-09-27,MIAMI HEAT,BOSTON CELTICS,125,113
2020-10-01,LOS ANGELES LAKERS,MIAMI HEAT,116,98
2020-10-03,LOS ANGELES LAKERS,MIAMI HEAT,124,114
2020-10-04,MIAMI HEAT,LOS ANGELES LAKERS,115,104
2020-10-07,MIAMI HEAT,LOS ANGELES LAKERS,96,102
2020-10-10,LOS ANGELES LAKERS,MIAMI HEAT,108,111
2020-10-11,MIAMI HEAT,LOS ANGELES LAKERS,93,106
