date,home_team,away_team,home_score,away_score
2024-12-14,DENVER NUGGETS,LOS ANGELES CLIPPERS,120,98
2024-12-14,UTAH JAZZ,PHOENIX SUNS,126,134
2024-12-14,PORTLAND TRAIL BLAZERS,SAN ANTONIO SPURS,116,118
2024-12-14,MILWAUKEE BUCKS,ATLANTA HAWKS,110,102
2024-12-15,OKLAHOMA CITY THUNDER,HOUSTON ROCKETS,111,96
2024-12-15,INDIANA PACERS,NEW ORLEANS PELICANS,119,104
2024-12-15,ORLANDO MAGIC,NEW YORK KNICKS,91,100
2024-12-15,WASHINGTON WIZARDS,BOSTON CELTICS,98,112
2024-12-16,SAN ANTONIO SPURS,MINNESOTA TIMBERWOLVES,92,106
2024-12-16,PHOENIX SUNS,PORTLAND TRAIL BLAZERS,116,109
2024-12-16,GOLDEN STATE WARRIORS,DALLAS MAVERICKS,133,143
2024-12-16,LOS ANGELES LAKERS,MEMPHIS GRIZZLIES,116,110
2024-12-17,CHARLOTTE HORNETS,PHILADELPHIA 76ERS,108,121
2024-12-17,DETROIT PISTONS,MIAMI HEAT,125,124
2024-12-17,BROOKLYN NETS,CLEVELAND CAVALIERS,101,130
2024-12-17,TORONTO RAPTORS,CHICAGO BULLS,121,122
2024-12-17,SACRAMENTO KINGS,DENVER NUGGETS,129,130
2024-12-17,LOS ANGELES CLIPPERS,UTAH JAZZ,144,107
2024-12-18,OKLAHOMA CITY THUNDER,MILWAUKEE BUCKS,81,97
2024-12-20,DETROIT PISTONS,UTAH JAZZ,119,126
2024-12-20,ORLANDO MAGIC,OKLAHOMA CITY THUNDER,99,105
2024-12-20,WASHINGTON WIZARDS,CHARLOTTE HORNETS,123,114
2024-12-20,BOSTON CELTICS,CHICAGO BULLS,108,117
2024-12-20,TORONTO RAPTORS,BROOKLYN NETS,94,101
2024-12-20,HOUSTON ROCKETS,NEW ORLEANS PELICANS,133,113
2024-12-20,MEMPHIS GRIZZLIES,GOLDEN STATE WARRIORS,144,93
2024-12-20,SAN ANTONIO SPURS,ATLANTA HAWKS,133,126
2024-12-20,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,95,118
2024-12-20,PHOENIX SUNS,INDIANA PACERS,111,120
2024-12-20,MINNESOTA TIMBERWOLVES,NEW YORK KNICKS,107,133
2024-12-20,PORTLAND TRAIL BLAZERS,DENVER NUGGETS,126,124
2024-12-20,SACRAMENTO KINGS,LOS ANGELES LAKERS,100,113
2024-12-21,PHILADELPHIA 76ERS,CHARLOTTE HORNETS,108,98
2024-12-21,CLEVELAND CAVALIERS,MILWAUKEE BUCKS,124,101
2024-12-21,MIAMI HEAT,OKLAHOMA CITY THUNDER,97,104
2024-12-21,SACRAMENTO KINGS,LOS ANGELES LAKERS,99,103
2024-12-22,ORLANDO MAGIC,MIAMI HEAT,121,114
2024-12-22,ATLANTA HAWKS,MEMPHIS GRIZZLIES,112,128
2024-12-22,BROOKLYN NETS,UTAH JAZZ,94,105
2024-12-22,CHICAGO BULLS,BOSTON CELTICS,98,123
2024-12-22,CLEVELAND CAVALIERS,PHILADELPHIA 76ERS,126,99
2024-12-22,MILWAUKEE BUCKS,WASHINGTON WIZARDS,112,101
2024-12-22,MINNESOTA TIMBERWOLVES,GOLDEN STATE WARRIORS,103,113
2024-12-22,NEW ORLEANS PELICANS,NEW YORK KNICKS,93,104
2024-12-22,DALLAS MAVERICKS,LOS ANGELES CLIPPERS,113,97
2024-12-22,SAN ANTONIO SPURS,PORTLAND TRAIL BLAZERS,114,94
2024-12-22,PHOENIX SUNS,DETROIT PISTONS,125,133
2024-12-22,SACRAMENTO KINGS,INDIANA PACERS,95,122
2024-12-22,TORONTO RAPTORS,HOUSTON ROCKETS,110,114
2024-12-23,NEW ORLEANS PELICANS,DENVER NUGGETS,129,132
2024-12-24,CHARLOTTE HORNETS,HOUSTON ROCKETS,101,114
2024-12-24,CLEVELAND CAVALIERS,UTAH JAZZ,124,113
2024-12-24,ORLANDO MAGIC,BOSTON CELTICS,108,104
2024-12-24,PHILADELPHIA 76ERS,SAN ANTONIO SPURS,111,106
2024-12-24,ATLANTA HAWKS,MINNESOTA TIMBERWOLVES,117,104
2024-12-24,MIAMI HEAT,BROOKLYN NETS,110,95
2024-12-24,NEW YORK KNICKS,TORONTO RAPTORS,139,125
2024-12-24,CHICAGO BULLS,MILWAUKEE BUCKS,91,112
2024-12-24,MEMPHIS GRIZZLIES,LOS ANGELES CLIPPERS,110,114
2024-12-24,OKLAHOMA CITY THUNDER,WASHINGTON WIZARDS,123,105
2024-12-24,DALLAS MAVERICKS,PORTLAND TRAIL BLAZERS,132,108
2024-12-24,DENVER NUGGETS,PHOENIX SUNS,117,90
2024-12-24,GOLDEN STATE WARRIORS,INDIANA PACERS,105,111
2024-12-24,LOS ANGELES LAKERS,DETROIT PISTONS,114,117
2024-12-25,NEW YORK KNICKS,SAN ANTONIO SPURS,117,114
2024-12-25,DALLAS MAVERICKS,MINNESOTA TIMBERWOLVES,99,105
2024-12-25,BOSTON CELTICS,PHILADELPHIA 76ERS,114,118
2024-12-26,GOLDEN STATE WARRIORS,LOS ANGELES LAKERS,113,115
2024-12-26,PHOENIX SUNS,DENVER NUGGETS,110,100
2024-12-27,INDIANA PACERS,OKLAHOMA CITY THUNDER,114,120
2024-12-27,ORLANDO MAGIC,MIAMI HEAT,88,89
2024-12-27,WASHINGTON WIZARDS,CHARLOTTE HORNETS,113,110
2024-12-27,ATLANTA HAWKS,CHICAGO BULLS,141,133
2024-12-27,MEMPHIS GRIZZLIES,TORONTO RAPTORS,155,126
2024-12-27,MILWAUKEE BUCKS,BROOKLYN NETS,105,111
2024-12-27,NEW ORLEANS PELICANS,HOUSTON ROCKETS,111,128
2024-12-27,PORTLAND TRAIL BLAZERS,UTAH JAZZ,122,120
2024-12-27,SACRAMENTO KINGS,DETROIT PISTONS,113,114
2024-12-28,ORLANDO MAGIC,NEW YORK KNICKS,85,108
2024-12-28,BOSTON CELTICS,INDIANA PACERS,142,105
2024-12-28,BROOKLYN NETS,SAN ANTONIO SPURS,87,96
2024-12-28,HOUSTON ROCKETS,MINNESOTA TIMBERWOLVES,112,113
2024-12-28,NEW ORLEANS PELICANS,MEMPHIS GRIZZLIES,124,132
2024-12-28,DENVER NUGGETS,CLEVELAND CAVALIERS,135,149
2024-12-28,PHOENIX SUNS,DALLAS MAVERICKS,89,98
2024-12-28,LOS ANGELES CLIPPERS,GOLDEN STATE WARRIORS,102,92
2024-12-28,ATLANTA HAWKS,MIAMI HEAT,120,110
2024-12-28,CHARLOTTE HORNETS,OKLAHOMA CITY THUNDER,94,106
2024-12-29,WASHINGTON WIZARDS,NEW YORK KNICKS,132,136
2024-12-29,CHICAGO BULLS,MILWAUKEE BUCKS,116,111
2024-12-29,GOLDEN STATE WARRIORS,PHOENIX SUNS,109,105
2024-12-29,DENVER NUGGETS,DETROIT PISTONS,134,121
2024-12-29,UTAH JAZZ,PHILADELPHIA 76ERS,111,114
2024-12-29,PORTLAND TRAIL BLAZERS,DALLAS MAVERICKS,126,122
2024-12-29,LOS ANGELES LAKERS,SACRAMENTO KINGS,132,122
2024-12-29,ORLANDO MAGIC,BROOKLYN NETS,102,101
2024-12-29,BOSTON CELTICS,INDIANA PACERS,114,123
2024-12-29,TORONTO RAPTORS,ATLANTA HAWKS,107,136
2024-12-30,HOUSTON ROCKETS,MIAMI HEAT,100,104
2024-12-30,OKLAHOMA CITY THUNDER,MEMPHIS GRIZZLIES,130,106
2024-12-30,MINNESOTA TIMBERWOLVES,SAN ANTONIO SPURS,112,110
2024-12-31,CHARLOTTE HORNETS,CHICAGO BULLS,108,115
2024-12-31,WASHINGTON WIZARDS,NEW YORK KNICKS,106,126
2024-12-31,NEW ORLEANS PELICANS,LOS ANGELES CLIPPERS,113,116
2024-12-31,UTAH JAZZ,DENVER NUGGETS,121,132
2024-12-31,GOLDEN STATE WARRIORS,CLEVELAND CAVALIERS,95,113
2024-12-31,PORTLAND TRAIL BLAZERS,PHILADELPHIA 76ERS,103,125
2024-12-31,SACRAMENTO KINGS,DALLAS MAVERICKS,110,100
2024-12-31,BOSTON CELTICS,TORONTO RAPTORS,125,71
2024-12-31,INDIANA PACERS,MILWAUKEE BUCKS,112,120
2025-01-01,SAN ANTONIO SPURS,LOS ANGELES CLIPPERS,122,86
2025-01-01,OKLAHOMA CITY THUNDER,MINNESOTA TIMBERWOLVES,113,105
2025-01-01,LOS ANGELES LAKERS,CLEVELAND CAVALIERS,110,122
2025-01-01,PHOENIX SUNS,MEMPHIS GRIZZLIES,112,117
2025-01-02,DETROIT PISTONS,ORLANDO MAGIC,105,96
2025-01-02,WASHINGTON WIZARDS,CHICAGO BULLS,125,107
2025-01-02,MIAMI HEAT,NEW ORLEANS PELICANS,119,108
2025-01-02,NEW YORK KNICKS,UTAH JAZZ,119,103
2025-01-02,TORONTO RAPTORS,BROOKLYN NETS,130,113
2025-01-02,HOUSTON ROCKETS,DALLAS MAVERICKS,110,99
2025-01-02,DENVER NUGGETS,ATLANTA HAWKS,139,120
2025-01-02,SACRAMENTO KINGS,PHILADELPHIA 76ERS,113,107
2025-01-03,MIAMI HEAT,INDIANA PACERS,115,128
2025-01-03,MINNESOTA TIMBERWOLVES,BOSTON CELTICS,115,118
2025-01-03,MILWAUKEE BUCKS,BROOKLYN NETS,110,113
2025-01-03,OKLAHOMA CITY THUNDER,LOS ANGELES CLIPPERS,116,98
2025-01-03,GOLDEN STATE WARRIORS,PHILADELPHIA 76ERS,139,105
2025-01-03,LOS ANGELES LAKERS,PORTLAND TRAIL BLAZERS,114,106
2025-01-04,DETROIT PISTONS,CHARLOTTE HORNETS,98,94
2025-01-04,TORONTO RAPTORS,ORLANDO MAGIC,97,106
2025-01-04,HOUSTON ROCKETS,BOSTON CELTICS,86,109
2025-01-04,NEW ORLEANS PELICANS,WASHINGTON WIZARDS,132,120
2025-01-04,OKLAHOMA CITY THUNDER,NEW YORK KNICKS,117,107
2025-01-04,DALLAS MAVERICKS,CLEVELAND CAVALIERS,122,134
2025-01-04,DENVER NUGGETS,SAN ANTONIO SPURS,110,113
2025-01-04,SACRAMENTO KINGS,MEMPHIS GRIZZLIES,138,133
2025-01-04,LOS ANGELES LAKERS,ATLANTA HAWKS,119,102
2025-01-04,BROOKLYN NETS,PHILADELPHIA 76ERS,94,123
2025-01-05,DETROIT PISTONS,MINNESOTA TIMBERWOLVES,119,105
2025-01-05,INDIANA PACERS,PHOENIX SUNS,126,108
2025-01-05,CHICAGO BULLS,NEW YORK KNICKS,139,126
2025-01-05,MIAMI HEAT,UTAH JAZZ,100,136
2025-01-05,MILWAUKEE BUCKS,PORTLAND TRAIL BLAZERS,102,105
2025-01-05,SAN ANTONIO SPURS,DENVER NUGGETS,111,122
2025-01-05,GOLDEN STATE WARRIORS,MEMPHIS GRIZZLIES,121,113
2025-01-05,LOS ANGELES CLIPPERS,ATLANTA HAWKS,131,105
2025-01-05,OKLAHOMA CITY THUNDER,BOSTON CELTICS,105,92
2025-01-05,CLEVELAND CAVALIERS,CHARLOTTE HORNETS,115,105
2025-01-05,WASHINGTON WIZARDS,NEW ORLEANS PELICANS,98,110
2025-01-05,ORLANDO MAGIC,UTAH JAZZ,92,105
2025-01-06,HOUSTON ROCKETS,LOS ANGELES LAKERS,119,115
2025-01-06,GOLDEN STATE WARRIORS,SACRAMENTO KINGS,99,129
2025-01-07,DETROIT PISTONS,PORTLAND TRAIL BLAZERS,118,115
2025-01-07,PHILADELPHIA 76ERS,PHOENIX SUNS,99,109
2025-01-07,BROOKLYN NETS,INDIANA PACERS,99,113
2025-01-07,NEW YORK KNICKS,ORLANDO MAGIC,94,103
2025-01-07,TORONTO RAPTORS,MILWAUKEE BUCKS,104,128
2025-01-07,CHICAGO BULLS,SAN ANTONIO SPURS,114,110
2025-01-07,MEMPHIS GRIZZLIES,DALLAS MAVERICKS,119,104
2025-01-07,MINNESOTA TIMBERWOLVES,LOS ANGELES CLIPPERS,108,106
2025-01-07,SACRAMENTO KINGS,MIAMI HEAT,123,118
2025-01-08,CHARLOTTE HORNETS,PHOENIX SUNS,115,104
2025-01-08,WASHINGTON WIZARDS,HOUSTON ROCKETS,112,135
2025-01-08,DALLAS MAVERICKS,LOS ANGELES LAKERS,118,97
2025-01-08,NEW ORLEANS PELICANS,MINNESOTA TIMBERWOLVES,97,104
2025-01-08,UTAH JAZZ,ATLANTA HAWKS,121,124
2025-01-08,DENVER NUGGETS,BOSTON CELTICS,106,118
2025-01-08,GOLDEN STATE WARRIORS,MIAMI HEAT,98,114
2025-01-09,CLEVELAND CAVALIERS,OKLAHOMA CITY THUNDER,129,122
2025-01-09,INDIANA PACERS,CHICAGO BULLS,129,113
2025-01-09,PHILADELPHIA 76ERS,WASHINGTON WIZARDS,109,103
2025-01-09,BROOKLYN NETS,DETROIT PISTONS,98,113
2025-01-09,NEW YORK KNICKS,TORONTO RAPTORS,112,98
2025-01-09,NEW ORLEANS PELICANS,PORTLAND TRAIL BLAZERS,100,119
2025-01-09,DENVER NUGGETS,LOS ANGELES CLIPPERS,126,103
2025-01-09,MILWAUKEE BUCKS,SAN ANTONIO SPURS,121,105
2025-01-10,CLEVELAND CAVALIERS,TORONTO RAPTORS,132,126
2025-01-10,DETROIT PISTONS,GOLDEN STATE WARRIORS,104,107
2025-01-10,ORLANDO MAGIC,MINNESOTA TIMBERWOLVES,89,104
2025-01-10,DALLAS MAVERICKS,PORTLAND TRAIL BLAZERS,117,111
2025-01-10,MEMPHIS GRIZZLIES,HOUSTON ROCKETS,115,119
2025-01-10,PHOENIX SUNS,ATLANTA HAWKS,123,115
2025-01-10,UTAH JAZZ,MIAMI HEAT,92,97
2025-01-11,INDIANA PACERS,GOLDEN STATE WARRIORS,108,96
2025-01-11,ORLANDO MAGIC,MILWAUKEE BUCKS,106,109
2025-01-11,PHILADELPHIA 76ERS,NEW ORLEANS PELICANS,115,123
2025-01-11,BOSTON CELTICS,SACRAMENTO KINGS,97,114
2025-01-11,NEW YORK KNICKS,OKLAHOMA CITY THUNDER,101,126
2025-01-11,CHICAGO BULLS,WASHINGTON WIZARDS,138,105
2025-01-11,DENVER NUGGETS,BROOKLYN NETS,124,105
2025-01-11,PHOENIX SUNS,UTAH JAZZ,114,106
2025-01-12,DETROIT PISTONS,TORONTO RAPTORS,123,114
2025-01-12,MINNESOTA TIMBERWOLVES,MEMPHIS GRIZZLIES,125,127
2025-01-12,PORTLAND TRAIL BLAZERS,MIAMI HEAT,98,119
2025-01-12,DALLAS MAVERICKS,DENVER NUGGETS,101,112
2025-01-12,NEW YORK KNICKS,MILWAUKEE BUCKS,140,106
2025-01-12,CHICAGO BULLS,SACRAMENTO KINGS,119,124
2025-01-12,BOSTON CELTICS,NEW ORLEANS PELICANS,120,119
2025-01-12,CLEVELAND CAVALIERS,INDIANA PACERS,93,108
2025-01-12,ORLANDO MAGIC,PHILADELPHIA 76ERS,104,99
2025-01-12,WASHINGTON WIZARDS,OKLAHOMA CITY THUNDER,95,136
2025-01-13,UTAH JAZZ,BROOKLYN NETS,112,111
2025-01-13,PHOENIX SUNS,CHARLOTTE HORNETS,120,113
2025-01-14,WASHINGTON WIZARDS,MINNESOTA TIMBERWOLVES,106,120
2025-01-14,NEW YORK KNICKS,DETROIT PISTONS,119,124
2025-01-14,TORONTO RAPTORS,GOLDEN STATE WARRIORS,104,101
2025-01-14,HOUSTON ROCKETS,MEMPHIS GRIZZLIES,120,118
2025-01-14,LOS ANGELES CLIPPERS,MIAMI HEAT,109,98
2025-01-14,LOS ANGELES LAKERS,SAN ANTONIO SPURS,102,126
2025-01-15,INDIANA PACERS,CLEVELAND CAVALIERS,117,127
2025-01-15,PHILADELPHIA 76ERS,OKLAHOMA CITY THUNDER,102,118
2025-01-15,ATLANTA HAWKS,PHOENIX SUNS,122,117
2025-01-15,CHICAGO BULLS,NEW ORLEANS PELICANS,113,119
2025-01-15,MILWAUKEE BUCKS,SACRAMENTO KINGS,130,115
2025-01-15,DALLAS MAVERICKS,DENVER NUGGETS,99,118
2025-01-15,PORTLAND TRAIL BLAZERS,BROOKLYN NETS,114,132
2025-01-16,PHILADELPHIA 76ERS,NEW YORK KNICKS,119,125
2025-01-16,TORONTO RAPTORS,BOSTON CELTICS,110,97
2025-01-16,CHICAGO BULLS,ATLANTA HAWKS,94,110
2025-01-16,MILWAUKEE BUCKS,ORLANDO MAGIC,122,93
2025-01-16,NEW ORLEANS PELICANS,DALLAS MAVERICKS,119,116
2025-01-16,SAN ANTONIO SPURS,MEMPHIS GRIZZLIES,115,129
2025-01-16,DENVER NUGGETS,HOUSTON ROCKETS,108,128
2025-01-16,UTAH JAZZ,CHARLOTTE HORNETS,112,117
2025-01-16,MINNESOTA TIMBERWOLVES,GOLDEN STATE WARRIORS,115,116
2025-01-16,LOS ANGELES LAKERS,MIAMI HEAT,117,108
2025-01-16,LOS ANGELES CLIPPERS,BROOKLYN NETS,126,67
2025-01-17,DETROIT PISTONS,INDIANA PACERS,100,111
2025-01-17,WASHINGTON WIZARDS,PHOENIX SUNS,123,130
2025-01-17,OKLAHOMA CITY THUNDER,CLEVELAND CAVALIERS,134,114
2025-01-17,PORTLAND TRAIL BLAZERS,LOS ANGELES CLIPPERS,89,118
2025-01-17,SACRAMENTO KINGS,HOUSTON ROCKETS,132,127
2025-01-18,BOSTON CELTICS,ORLANDO MAGIC,121,94
2025-01-18,NEW YORK KNICKS,MINNESOTA TIMBERWOLVES,99,116
2025-01-18,CHICAGO BULLS,CHARLOTTE HORNETS,123,125
2025-01-18,MIAMI HEAT,DENVER NUGGETS,113,133
2025-01-18,MILWAUKEE BUCKS,TORONTO RAPTORS,130,112
2025-01-18,NEW ORLEANS PELICANS,UTAH JAZZ,136,123
2025-01-18,DALLAS MAVERICKS,OKLAHOMA CITY THUNDER,106,98
2025-01-18,SAN ANTONIO SPURS,MEMPHIS GRIZZLIES,112,140
2025-01-18,LOS ANGELES LAKERS,BROOKLYN NETS,102,101
2025-01-18,DETROIT PISTONS,PHOENIX SUNS,121,125
2025-01-19,BOSTON CELTICS,ATLANTA HAWKS,115,119
2025-01-19,INDIANA PACERS,PHILADELPHIA 76ERS,115,102
2025-01-19,GOLDEN STATE WARRIORS,WASHINGTON WIZARDS,122,114
2025-01-19,MINNESOTA TIMBERWOLVES,CLEVELAND CAVALIERS,117,124
2025-01-19,PORTLAND TRAIL BLAZERS,HOUSTON ROCKETS,103,125
2025-01-19,MIAMI HEAT,SAN ANTONIO SPURS,128,107
2025-01-19,ORLANDO MAGIC,DENVER NUGGETS,100,113
2025-01-20,MILWAUKEE BUCKS,PHILADELPHIA 76ERS,123,109
2025-01-20,OKLAHOMA CITY THUNDER,BROOKLYN NETS,127,101
2025-01-20,LOS ANGELES CLIPPERS,LOS ANGELES LAKERS,116,102
2025-01-20,PORTLAND TRAIL BLAZERS,CHICAGO BULLS,113,102
2025-01-20,SACRAMENTO KINGS,WASHINGTON WIZARDS,123,100
2025-01-20,CHARLOTTE HORNETS,DALLAS MAVERICKS,110,105
2025-01-20,HOUSTON ROCKETS,DETROIT PISTONS,96,107
2025-01-20,MEMPHIS GRIZZLIES,MINNESOTA TIMBERWOLVES,108,106
2025-01-20,NEW YORK KNICKS,ATLANTA HAWKS,119,110
2025-01-20,CLEVELAND CAVALIERS,PHOENIX SUNS,118,92
2025-01-20,GOLDEN STATE WARRIORS,BOSTON CELTICS,85,125
2025-01-21,NEW ORLEANS PELICANS,UTAH JAZZ,123,119
2025-01-21,LOS ANGELES CLIPPERS,CHICAGO BULLS,99,112
2025-01-22,BROOKLYN NETS,NEW YORK KNICKS,95,99
2025-01-22,MIAMI HEAT,PORTLAND TRAIL BLAZERS,107,116
2025-01-22,TORONTO RAPTORS,ORLANDO MAGIC,109,93
2025-01-22,DENVER NUGGETS,PHILADELPHIA 76ERS,144,109
2025-01-22,LOS ANGELES LAKERS,WASHINGTON WIZARDS,111,88
2025-01-23,ATLANTA HAWKS,DETROIT PISTONS,104,114
2025-01-23,BROOKLYN NETS,PHOENIX SUNS,84,108
2025-01-23,DALLAS MAVERICKS,MINNESOTA TIMBERWOLVES,114,115
2025-01-23,HOUSTON ROCKETS,CLEVELAND CAVALIERS,109,108
2025-01-23,MEMPHIS GRIZZLIES,CHARLOTTE HORNETS,132,120
2025-01-23,OKLAHOMA CITY THUNDER,UTAH JAZZ,123,114
2025-01-23,SACRAMENTO KINGS,GOLDEN STATE WARRIORS,123,117
2025-01-23,LOS ANGELES CLIPPERS,BOSTON CELTICS,113,117
2025-01-23,INDIANA PACERS,SAN ANTONIO SPURS,110,140
2025-01-24,ORLANDO MAGIC,PORTLAND TRAIL BLAZERS,79,101
2025-01-24,ATLANTA HAWKS,TORONTO RAPTORS,119,122
2025-01-24,OKLAHOMA CITY THUNDER,DALLAS MAVERICKS,115,121
2025-01-24,MILWAUKEE BUCKS,MIAMI HEAT,125,96
2025-01-24,DENVER NUGGETS,SACRAMENTO KINGS,132,123
2025-01-24,GOLDEN STATE WARRIORS,CHICAGO BULLS,131,106
2025-01-24,LOS ANGELES LAKERS,BOSTON CELTICS,117,96
2025-01-24,LOS ANGELES CLIPPERS,WASHINGTON WIZARDS,110,93
2025-01-25,CHARLOTTE HORNETS,PORTLAND TRAIL BLAZERS,97,102
2025-01-25,PHILADELPHIA 76ERS,CLEVELAND CAVALIERS,132,129
2025-01-25,MEMPHIS GRIZZLIES,NEW ORLEANS PELICANS,139,126
2025-01-25,SAN ANTONIO SPURS,INDIANA PACERS,98,136
2025-01-25,MINNESOTA TIMBERWOLVES,DENVER NUGGETS,133,104
2025-01-25,DALLAS MAVERICKS,BOSTON CELTICS,107,122
2025-01-25,BROOKLYN NETS,MIAMI HEAT,97,106
2025-01-26,CHARLOTTE HORNETS,NEW ORLEANS PELICANS,123,92
2025-01-26,ORLANDO MAGIC,DETROIT PISTONS,121,113
2025-01-26,ATLANTA HAWKS,TORONTO RAPTORS,94,117
2025-01-26,CLEVELAND CAVALIERS,HOUSTON ROCKETS,131,135
2025-01-26,NEW YORK KNICKS,SACRAMENTO KINGS,143,120
2025-01-26,CHICAGO BULLS,PHILADELPHIA 76ERS,97,109
2025-01-26,MEMPHIS GRIZZLIES,UTAH JAZZ,125,103
2025-01-26,GOLDEN STATE WARRIORS,LOS ANGELES LAKERS,108,118
2025-01-26,PHOENIX SUNS,WASHINGTON WIZARDS,119,109
2025-01-26,LOS ANGELES CLIPPERS,MILWAUKEE BUCKS,127,117
2025-01-26,PORTLAND TRAIL BLAZERS,OKLAHOMA CITY THUNDER,108,118
2025-01-28,CHARLOTTE HORNETS,LOS ANGELES LAKERS,107,112
2025-01-28,CLEVELAND CAVALIERS,DETROIT PISTONS,110,91
2025-01-28,BOSTON CELTICS,HOUSTON ROCKETS,112,114
2025-01-28,BROOKLYN NETS,SACRAMENTO KINGS,96,110
2025-01-28,MIAMI HEAT,ORLANDO MAGIC,125,119
2025-01-28,NEW YORK KNICKS,MEMPHIS GRIZZLIES,143,106
2025-01-28,TORONTO RAPTORS,NEW ORLEANS PELICANS,113,104
2025-01-28,CHICAGO BULLS,DENVER NUGGETS,129,121
2025-01-28,MINNESOTA TIMBERWOLVES,ATLANTA HAWKS,100,92
2025-01-28,DALLAS MAVERICKS,WASHINGTON WIZARDS,130,108
2025-01-28,UTAH JAZZ,MILWAUKEE BUCKS,110,125
2025-01-28,PHOENIX SUNS,LOS ANGELES CLIPPERS,111,109
2025-01-29,ATLANTA HAWKS,HOUSTON ROCKETS,96,100
2025-01-29,PHILADELPHIA 76ERS,LOS ANGELES LAKERS,118,104
2025-01-29,GOLDEN STATE WARRIORS,UTAH JAZZ,114,103
2025-01-29,PORTLAND TRAIL BLAZERS,MILWAUKEE BUCKS,125,112
2025-01-30,CHARLOTTE HORNETS,BROOKLYN NETS,83,104
2025-01-30,INDIANA PACERS,DETROIT PISTONS,133,119
2025-01-30,WASHINGTON WIZARDS,TORONTO RAPTORS,82,106
2025-01-30,BOSTON CELTICS,CHICAGO BULLS,122,100
2025-01-30,MIAMI HEAT,CLEVELAND CAVALIERS,106,126
2025-01-30,NEW YORK KNICKS,DENVER NUGGETS,122,112
2025-01-30,PHILADELPHIA 76ERS,SACRAMENTO KINGS,117,104
2025-01-30,NEW ORLEANS PELICANS,DALLAS MAVERICKS,136,137
2025-01-30,SAN ANTONIO SPURS,LOS ANGELES CLIPPERS,116,128
2025-01-30,PHOENIX SUNS,MINNESOTA TIMBERWOLVES,113,121
2025-01-30,GOLDEN STATE WARRIORS,OKLAHOMA CITY THUNDER,116,109
2025-01-31,CLEVELAND CAVALIERS,ATLANTA HAWKS,137,115
2025-01-31,WASHINGTON WIZARDS,LOS ANGELES LAKERS,96,134
2025-01-31,UTAH JAZZ,MINNESOTA TIMBERWOLVES,113,138
2025-01-31,MEMPHIS GRIZZLIES,HOUSTON ROCKETS,120,119
2025-01-31,PORTLAND TRAIL BLAZERS,ORLANDO MAGIC,119,90
2025-02-01,CHARLOTTE HORNETS,LOS ANGELES CLIPPERS,104,112
2025-02-01,DETROIT PISTONS,DALLAS MAVERICKS,117,102
2025-02-01,PHILADELPHIA 76ERS,DENVER NUGGETS,134,137
2025-02-01,TORONTO RAPTORS,CHICAGO BULLS,106,122
2025-02-01,NEW ORLEANS PELICANS,BOSTON CELTICS,116,118
2025-02-01,SAN ANTONIO SPURS,MILWAUKEE BUCKS,144,118
2025-02-01,GOLDEN STATE WARRIORS,PHOENIX SUNS,105,130
2025-02-01,INDIANA PACERS,ATLANTA HAWKS,132,127
2025-02-01,UTAH JAZZ,ORLANDO MAGIC,113,99
2025-02-02,CHARLOTTE HORNETS,DENVER NUGGETS,104,107
2025-02-02,HOUSTON ROCKETS,BROOKLYN NETS,98,110
2025-02-02,MINNESOTA TIMBERWOLVES,WASHINGTON WIZARDS,103,105
2025-02-02,OKLAHOMA CITY THUNDER,SACRAMENTO KINGS,144,110
2025-02-02,NEW YORK KNICKS,LOS ANGELES LAKERS,112,128
2025-02-02,SAN ANTONIO SPURS,MIAMI HEAT,103,105
2025-02-02,PORTLAND TRAIL BLAZERS,PHOENIX SUNS,127,108
2025-02-02,DETROIT PISTONS,CHICAGO BULLS,127,119
2025-02-02,CLEVELAND CAVALIERS,DALLAS MAVERICKS,144,101
2025-02-02,TORONTO RAPTORS,LOS ANGELES CLIPPERS,115,108
2025-02-02,PHILADELPHIA 76ERS,BOSTON CELTICS,110,118
2025-02-03,MILWAUKEE BUCKS,MEMPHIS GRIZZLIES,119,132
2025-02-04,CHARLOTTE HORNETS,WASHINGTON WIZARDS,114,124
2025-02-04,DETROIT PISTONS,ATLANTA HAWKS,130,132
2025-02-04,NEW YORK KNICKS,HOUSTON ROCKETS,124,118
2025-02-04,MEMPHIS GRIZZLIES,SAN ANTONIO SPURS,128,109
2025-02-04,MINNESOTA TIMBERWOLVES,SACRAMENTO KINGS,114,116
2025-02-04,OKLAHOMA CITY THUNDER,MILWAUKEE BUCKS,125,96
2025-02-04,DENVER NUGGETS,NEW ORLEANS PELICANS,125,113
2025-02-04,UTAH JAZZ,INDIANA PACERS,111,112
2025-02-04,GOLDEN STATE WARRIORS,ORLANDO MAGIC,104,99
2025-02-04,PORTLAND TRAIL BLAZERS,PHOENIX SUNS,121,119
2025-02-05,PHILADELPHIA 76ERS,DALLAS MAVERICKS,118,116
2025-02-05,BROOKLYN NETS,HOUSTON ROCKETS,99,97
2025-02-05,CLEVELAND CAVALIERS,BOSTON CELTICS,105,112
2025-02-05,TORONTO RAPTORS,NEW YORK KNICKS,115,121
2025-02-05,CHICAGO BULLS,MIAMI HEAT,133,124
2025-02-05,LOS ANGELES CLIPPERS,LOS ANGELES LAKERS,97,122
